{'application_name': 'ISCXVPN2016-PCAPS0-f10', 'hypermapper_mode': {'mode': 'client-server'}, 'design_of_experiment': {'doe_type': 'random sampling', 'number_of_samples': 200}, 'output_data_file': '/home/annuszulfiqar/research/NetEye/dt-framework/results/hypermapper-bayesian_optimization-ISCXVPN2016-PCAPS0-f10-2024-12-10-15:18:08/output_samples.csv', 'log_file': '/home/annuszulfiqar/research/NetEye/dt-framework/results/hypermapper-bayesian_optimization-ISCXVPN2016-PCAPS0-f10-2024-12-10-15:18:08/hypermapper_log.log', 'input_parameters': {'depth': {'parameter_type': 'integer', 'values': [5, 50], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'features_per_partition': {'parameter_type': 'ordinal', 'values': [1], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c1': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c2': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c3': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c4': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c5': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c6': {'parameter_type': 'ordinal', 'values': [0.0, 0.2, 0.4, 0.6, 0.8], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}}, 'optimization_objectives': ['f1_score', 'num_flows'], 'optimization_iterations': 500, 'evaluations_per_optimization_iteration': 10, 'optimization_method': 'bayesian_optimization', 'acquisition_function': 'EI', 'scalarization_method': 'tchebyshev', 'verbose_logging': False, 'profiling': False, 'noise': True, 'profiling_file': 'profiles/profile.csv', 'append_profiles': False, 'number_of_cpus': 0, 'max_number_of_predictions': 1000000, 'time_budget': -1, 'number_of_repetitions': 1, 'models': {'model': 'random_forest', 'number_of_trees': 10, 'max_features': 0.5, 'bootstrap': False, 'min_samples_split': 5}, 'output_image': {'output_image_pdf_file': 'output_pareto.pdf', 'image_xlog': False, 'image_ylog': False}, 'feasible_output': {'name': 'Valid', 'true_value': 'True', 'false_value': 'False', 'enable_feasible_predictor': False, 'enable_feasible_predictor_grid_search_on_recall_and_precision': False, 'feasible_predictor_grid_search_validation_file': '/home/lnardi/spatial-lang/results/apps_classification_test_set/BlackScholes.csv'}, 'timestamp': 'Timestamp', 'run_directory': '.', 'output_pareto_file': 'output_pareto.csv', 'weight_sampling': 'flat', 'bounding_box_limits': [0, 1], 'local_search_starting_points': 10, 'local_search_random_points': 10000, 'local_search_evaluation_limit': -1, 'scalarization_key': 'scalarization', 'local_search_scalarization_weights': [1], 'print_parameter_importance': False, 'normalize_inputs': False, 'epsilon_greedy_threshold': 0.1, 'prior_method': 'pibo', 'prior_beta': -1, 'prior_floor': 1e-06, 'model_posterior_weight': 10, 'model_good_quantile': 0.05, 'prior_estimation_file': 'samples.csv', 'prior_estimation_quantile': 0.1, 'estimate_multivariate_priors': False, 'resume_optimization': False, 'resume_optimization_data': 'output_samples.csv', 'bandwidth_parameter': 0, 'bandwidth_n_factor': 100, 'prior_limit_estimation_points': 10000, 'posterior_computation_lower_limit': 1e-08, 'custom_gaussian_prior_means': [0], 'custom_gaussian_prior_stds': [-1], 'acquisition_function_optimizer': 'local_search', 'evolution_population_size': 50, 'evolution_generations': 150, 'mutation_rate': 1, 'evolution_crossover': False, 'regularize_evolution': False, 'batch_size': 2, 'print_best': 'auto', 'print_posterior_best': False, 'cma_es_sigma': 0.2, 'cma_es_starting_points': 1, 'cma_es_random_points': 10000}
Design of experiment phase, number of new doe samples = 200 .......
Running on client-server mode.
Communication protocol: sending message...
Request 200
depth,features_per_partition,c1,c2,c3,c4,c5,c6
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.8269 sec
MSLS time     0.9160 sec
Local search time     2.0462 sec
Total iteration time     9.1318 sec
End of training - Time       0.10 sec
Model fitting time     0.1000 sec
Total RS time     0.0599 sec
Optimization function time     0.9548 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.9432 sec
MSLS time     1.0450 sec
Local search time     2.0728 sec
Total iteration time    11.3082 sec
End of training - Time       0.10 sec
Model fitting time     0.1043 sec
0.025012674346355457 < 0.1 random sampling a configuration to run
Local search time     0.0009 sec
Total iteration time    11.4161 sec
End of training - Time       0.11 sec
Model fitting time     0.1054 sec
Total RS time     0.0645 sec
Optimization function time     1.2344 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.9954 sec
MSLS time     1.0895 sec
Local search time     2.3996 sec
Total iteration time    13.9243 sec
End of training - Time       0.10 sec
Model fitting time     0.1047 sec
Total RS time     0.0604 sec
Optimization function time     0.9903 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.7776 sec
MSLS time     0.8678 sec
Local search time     1.9287 sec
Total iteration time    15.9609 sec
End of training - Time       0.10 sec
Model fitting time     0.1037 sec
Total RS time     0.0602 sec
Optimization function time     1.0827 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.8074 sec
MSLS time     0.8930 sec
Local search time     2.0473 sec
Running on client-server mode.
Communication protocol: sending message...
Request 10
depth,features_per_partition,c1,c2,c3,c4,c5,c6
14,1,0.0,0.75,0.0,0.0,0.0,0.0
31,1,0.75,1.0,0.0,1.0,0.0,0.4
25,1,0.0,0.5,0.25,0.0,0.0,0.0
31,1,0.75,1.0,0.0,0.0,0.0,0.0
29,1,0.0,0.5,0.25,0.25,0.0,0.0
11,1,0.0,1.0,0.0,0.0,0.0,0.0
27,1,1.0,0.0,0.0,0.75,0.5,0.4
13,1,0.0,0.0,0.5,0.0,0.0,0.0
14,1,0.0,1.0,0.25,0.0,0.0,0.4
20,1,0.0,1.0,0.25,0.0,0.0,0.4
Communication protocol: receiving message....
depth,features_per_partition,c1,c2,c3,c4,c5,c6,f1_score,num_flows
14,1,0.0,0.75,0.0,0.0,0.0,0.0,-0.05911206106988064,-983040.0
31,1,0.75,1.0,0.0,1.0,0.0,0.4,-0.33264323653917877,-786432.0
25,1,0.0,0.5,0.25,0.0,0.0,0.0,-0.05911206106988064,-983040.0
31,1,0.75,1.0,0.0,0.0,0.0,0.0,-0.05911206106988064,-983040.0
29,1,0.0,0.5,0.25,0.25,0.0,0.0,-0.5079657095961949,-786432.0
11,1,0.0,1.0,0.0,0.0,0.0,0.0,-0.05911206106988064,-983040.0
27,1,1.0,0.0,0.0,0.75,0.5,0.4,-0.3802738654437079,-786432.0
13,1,0.0,0.0,0.5,0.0,0.0,0.0,-0.05911206106988064,-983040.0
14,1,0.0,1.0,0.25,0.0,0.0,0.4,-0.46570356716338746,-786432.0
20,1,0.0,1.0,0.25,0.0,0.0,0.4,-0.5546771147777788,-786432.0
Black box function time    12.3356 sec
Total iteration time    30.4487 sec
Starting optimization iteration 12
End of training - Time       0.10 sec
Model fitting time     0.1025 sec
Total RS time     0.0618 sec
Optimization function time     1.1519 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.7754 sec
MSLS time     0.8689 sec
Local search time     2.0925 sec
Total iteration time     2.1980 sec
End of training - Time       0.10 sec
Model fitting time     0.0998 sec
Total RS time     0.0589 sec
Optimization function time     0.9519 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     1.0974 sec
MSLS time     1.2020 sec
Local search time     2.2265 sec
Total iteration time     4.5278 sec
End of training - Time       0.10 sec
Model fitting time     0.1048 sec
Total RS time     0.0629 sec
Optimization function time     1.0458 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.8995 sec
MSLS time     0.9890 sec
Local search time     2.1088 sec
Total iteration time     6.7447 sec
End of training - Time       0.10 sec
Model fitting time     0.1022 sec
Total RS time     0.0597 sec
Optimization function time     1.0600 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.8497 sec
MSLS time     0.9844 sec
Local search time     2.1224 sec
Total iteration time     8.9744 sec
End of training - Time       0.20 sec
Model fitting time     0.1989 sec
Total RS time     0.0615 sec
Optimization function time     1.2036 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     1.1280 sec
MSLS time     1.3167 sec
Local search time     2.5975 sec
Total iteration time    11.7757 sec
End of training - Time       0.21 sec
Model fitting time     0.2113 sec
Total RS time     0.0988 sec
Optimization function time     0.9933 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.9307 sec
MSLS time     1.0253 sec
Local search time     2.1264 sec
Total iteration time    14.1174 sec
End of training - Time       0.11 sec
Model fitting time     0.1094 sec
Total RS time     0.0595 sec
Optimization function time     0.9687 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.7991 sec
MSLS time     0.8923 sec
Local search time     1.9309 sec
Total iteration time    16.1608 sec
End of training - Time       0.11 sec
Model fitting time     0.1063 sec
Total RS time     0.0604 sec
Optimization function time     1.0874 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     1.1119 sec
MSLS time     1.2388 sec
Local search time     2.3975 sec
Total iteration time    18.6680 sec
End of training - Time       0.10 sec
Model fitting time     0.1033 sec
Total RS time     0.0607 sec
Optimization function time     1.0632 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     1.2604 sec
MSLS time     1.4469 sec
Local search time     2.5869 sec
Total iteration time    21.3633 sec
End of training - Time       0.22 sec
Model fitting time     0.2179 sec
Total RS time     0.1237 sec
Optimization function time     1.1899 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.9244 sec
MSLS time     1.0208 sec
Local search time     2.3483 sec
Running on client-server mode.
Communication protocol: sending message...
Request 10
depth,features_per_partition,c1,c2,c3,c4,c5,c6
13,1,0.5,0.0,0.0,0.0,0.0,0.8
13,1,0.0,0.0,0.0,0.0,0.0,0.4
13,1,0.0,0.0,0.0,0.0,0.25,0.6
13,1,0.0,0.0,0.25,0.0,0.0,0.8
13,1,0.25,0.0,0.5,0.0,0.0,0.8
14,1,0.0,0.0,0.0,0.0,0.0,0.8
14,1,0.0,0.0,0.25,0.0,0.25,0.2
13,1,0.0,0.0,0.75,0.0,0.0,0.0
13,1,0.0,0.0,0.0,0.25,0.25,0.4
14,1,0.0,0.0,1.0,0.0,0.0,0.4
Communication protocol: receiving message....
depth,features_per_partition,c1,c2,c3,c4,c5,c6,f1_score,num_flows
13,1,0.5,0.0,0.0,0.0,0.0,0.8,-0.16306473640875246,-786432.0
13,1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05911206106988064,-983040.0
13,1,0.0,0.0,0.0,0.0,0.25,0.6,-0.05911206106988064,-983040.0
13,1,0.0,0.0,0.25,0.0,0.0,0.8,-0.05911206106988064,-983040.0
13,1,0.25,0.0,0.5,0.0,0.0,0.8,-0.12952871490500523,-786432.0
14,1,0.0,0.0,0.0,0.0,0.0,0.8,-0.05911206106988064,-983040.0
14,1,0.0,0.0,0.25,0.0,0.25,0.2,-0.4223721926008854,-786432.0
13,1,0.0,0.0,0.75,0.0,0.0,0.0,-0.05911206106988064,-983040.0
13,1,0.0,0.0,0.0,0.25,0.25,0.4,-0.5322422464169013,-786432.0
14,1,0.0,0.0,1.0,0.0,0.0,0.4,-0.05911206106988064,-983040.0
Black box function time    13.2194 sec
Total iteration time    37.1507 sec
Starting optimization iteration 13
End of training - Time       0.22 sec
Model fitting time     0.2192 sec
Total RS time     0.0742 sec
Optimization function time     0.9909 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.8656 sec
MSLS time     1.0690 sec
Local search time     2.1527 sec
Total iteration time     2.3765 sec
End of training - Time       0.11 sec
Model fitting time     0.1114 sec
Total RS time     0.0628 sec
Optimization function time     0.9874 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.9590 sec
MSLS time     1.1615 sec
Local search time     2.2337 sec
Total iteration time     4.7271 sec
End of training - Time       0.13 sec
Model fitting time     0.1311 sec
Total RS time     0.0628 sec
Optimization function time     1.0246 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     1.1370 sec
MSLS time     1.2292 sec
Local search time     2.3305 sec
Total iteration time     7.1924 sec
End of training - Time       0.11 sec
Model fitting time     0.1090 sec
0.0878972061593839 < 0.1 random sampling a configuration to run
Local search time     0.0008 sec
Total iteration time     7.3051 sec
End of training - Time       0.11 sec
Model fitting time     0.1079 sec
Total RS time     0.0658 sec
Optimization function time     1.1444 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.8570 sec
MSLS time     1.0409 sec
Local search time     2.2668 sec
Total iteration time     9.6846 sec
End of training - Time       0.21 sec
Model fitting time     0.2141 sec
Total RS time     0.0831 sec
Optimization function time     0.9434 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.7506 sec
MSLS time     0.8391 sec
Local search time     1.8765 sec
Total iteration time    11.7792 sec
End of training - Time       0.11 sec
Model fitting time     0.1061 sec
Total RS time     0.0595 sec
Optimization function time     1.0938 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.8563 sec
MSLS time     0.9471 sec
Local search time     2.1128 sec
Total iteration time    14.0017 sec
End of training - Time       0.11 sec
Model fitting time     0.1074 sec
Total RS time     0.0615 sec
Optimization function time     1.0482 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.8062 sec
MSLS time     0.8973 sec
Local search time     2.0198 sec
Total iteration time    16.1326 sec
End of training - Time       0.11 sec
Model fitting time     0.1098 sec
Total RS time     0.0631 sec
Optimization function time     1.1391 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.8799 sec
MSLS time     0.9724 sec
Local search time     2.1851 sec
Total iteration time    18.4307 sec
End of training - Time       0.11 sec
Model fitting time     0.1110 sec
Total RS time     0.0619 sec
Optimization function time     1.0687 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.7721 sec
MSLS time     0.8851 sec
Local search time     2.0269 sec
Running on client-server mode.
Communication protocol: sending message...
Request 10
depth,features_per_partition,c1,c2,c3,c4,c5,c6
13,1,0.0,0.0,0.25,0.0,0.0,0.0
12,1,0.0,0.0,0.25,0.0,0.0,0.0
13,1,0.0,0.0,0.25,0.5,0.75,0.2
44,1,0.25,0.0,0.25,0.25,0.0,0.6
13,1,0.0,0.0,0.0,0.25,0.25,0.8
11,1,0.0,0.0,0.0,0.5,0.0,0.4
14,1,0.0,0.0,0.0,0.0,0.75,0.0
13,1,0.0,0.0,0.0,0.25,0.25,0.6
48,1,0.75,0.0,0.0,0.5,0.0,0.8
12,1,0.0,0.0,0.0,0.25,0.25,0.4
Communication protocol: receiving message....
depth,features_per_partition,c1,c2,c3,c4,c5,c6,f1_score,num_flows
13,1,0.0,0.0,0.25,0.0,0.0,0.0,-0.05911206106988064,-983040.0
12,1,0.0,0.0,0.25,0.0,0.0,0.0,-0.05911206106988064,-983040.0
13,1,0.0,0.0,0.25,0.5,0.75,0.2,-0.3982661265288406,-786432.0
44,1,0.25,0.0,0.25,0.25,0.0,0.6,-0.2811670199846584,-786432.0
13,1,0.0,0.0,0.0,0.25,0.25,0.8,-0.5322422464169013,-786432.0
11,1,0.0,0.0,0.0,0.5,0.0,0.4,-0.05911206106988064,-983040.0
14,1,0.0,0.0,0.0,0.0,0.75,0.0,-0.05911206106988064,-983040.0
13,1,0.0,0.0,0.0,0.25,0.25,0.6,-0.5322422464169013,-786432.0
48,1,0.75,0.0,0.0,0.5,0.0,0.8,-0.45869145047584226,-786432.0
12,1,0.0,0.0,0.0,0.25,0.25,0.4,-0.5002037216491938,-786432.0
Black box function time    16.9028 sec
Total iteration time    37.4726 sec
Starting optimization iteration 14
End of training - Time       0.20 sec
Model fitting time     0.2050 sec
Total RS time     0.0617 sec
Optimization function time     1.0185 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.8712 sec
MSLS time     0.9672 sec
Local search time     2.0607 sec
Total iteration time     2.2693 sec
End of training - Time       0.11 sec
Model fitting time     0.1082 sec
Total RS time     0.0628 sec
Optimization function time     1.1244 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     1.0104 sec
MSLS time     1.1084 sec
Local search time     2.3094 sec
Total iteration time     4.6906 sec
End of training - Time       0.11 sec
Model fitting time     0.1110 sec
Total RS time     0.0632 sec
Optimization function time     1.1402 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     1.1444 sec
MSLS time     1.2352 sec
Local search time     2.4506 sec
Total iteration time     7.2558 sec
End of training - Time       0.11 sec
Model fitting time     0.1114 sec
0.04341526713836186 < 0.1 random sampling a configuration to run
Local search time     0.0008 sec
Total iteration time     7.3707 sec
End of training - Time       0.11 sec
Model fitting time     0.1105 sec
Total RS time     0.0603 sec
Optimization function time     1.2327 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.9438 sec
MSLS time     1.0376 sec
Local search time     2.3436 sec
Total iteration time     9.8284 sec
End of training - Time       0.11 sec
Model fitting time     0.1145 sec
Total RS time     0.0642 sec
Optimization function time     1.1940 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.9330 sec
MSLS time     1.0218 sec
Local search time     2.2895 sec
Total iteration time    12.2357 sec
End of training - Time       0.11 sec
Model fitting time     0.1110 sec
Total RS time     0.0597 sec
Optimization function time     0.9461 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.7900 sec
MSLS time     0.8872 sec
Local search time     1.9024 sec
Total iteration time    14.2523 sec
End of training - Time       0.11 sec
Model fitting time     0.1098 sec
Total RS time     0.0601 sec
Optimization function time     0.9579 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.9868 sec
MSLS time     1.0934 sec
Local search time     2.1248 sec
Total iteration time    16.4906 sec
End of training - Time       0.11 sec
Model fitting time     0.1124 sec
Total RS time     0.0639 sec
Optimization function time     1.0511 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.8321 sec
MSLS time     0.9226 sec
Local search time     2.0506 sec
Total iteration time    18.6572 sec
End of training - Time       0.11 sec
Model fitting time     0.1101 sec
Total RS time     0.0622 sec
Optimization function time     1.0289 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.9030 sec
MSLS time     0.9971 sec
Local search time     2.1018 sec
Running on client-server mode.
Communication protocol: sending message...
Request 10
depth,features_per_partition,c1,c2,c3,c4,c5,c6
13,1,0.0,0.0,0.0,0.0,0.0,0.2
22,1,0.0,0.0,0.0,0.0,0.0,0.4
12,1,0.0,0.0,0.0,0.0,0.0,0.2
33,1,0.75,0.75,0.75,0.0,0.75,0.6
21,1,0.0,1.0,0.25,0.0,0.0,0.4
14,1,0.0,0.0,0.0,0.0,0.0,0.4
25,1,0.0,1.0,0.25,0.0,0.0,0.4
20,1,0.0,1.0,0.25,0.0,0.0,0.6
14,1,0.0,0.5,0.0,0.0,0.0,0.4
26,1,1.0,1.0,0.0,0.0,0.0,0.0
Communication protocol: receiving message....
depth,features_per_partition,c1,c2,c3,c4,c5,c6,f1_score,num_flows
13,1,0.0,0.0,0.0,0.0,0.0,0.2,-0.05911206106988064,-983040.0
22,1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05911206106988064,-983040.0
12,1,0.0,0.0,0.0,0.0,0.0,0.2,-0.05911206106988064,-983040.0
33,1,0.75,0.75,0.75,0.0,0.75,0.6,-0.38550604752618156,-786432.0
21,1,0.0,1.0,0.25,0.0,0.0,0.4,-0.05911206106988064,-983040.0
14,1,0.0,0.0,0.0,0.0,0.0,0.4,-0.05911206106988064,-983040.0
25,1,0.0,1.0,0.25,0.0,0.0,0.4,-0.509551526698618,-786432.0
20,1,0.0,1.0,0.25,0.0,0.0,0.6,-0.5546771147777788,-786432.0
14,1,0.0,0.5,0.0,0.0,0.0,0.4,-0.05911206106988064,-983040.0
